term,week_start,value
grey dress,2019-10-21,83.0
grey dress,2019-10-28,73.0
grey dress,2019-11-04,76.0
grey dress,2019-11-11,81.0
grey dress,2019-11-18,80.0
grey dress,2019-11-25,83.0
grey dress,2019-12-02,81.0
grey dress,2019-12-09,73.0
grey dress,2019-12-16,67.0
grey dress,2019-12-23,69.0
grey dress,2019-12-30,80.0
grey dress,2020-01-06,80.0
grey dress,2020-01-13,84.0
grey dress,2020-01-20,85.0
grey dress,2020-01-27,84.0
grey dress,2020-02-03,78.0
grey dress,2020-02-10,73.0
grey dress,2020-02-17,79.0
grey dress,2020-02-24,78.0
grey dress,2020-03-02,76.0
grey dress,2020-03-09,62.0
grey dress,2020-03-16,38.0
grey dress,2020-03-23,28.0
grey dress,2020-03-30,28.0
grey dress,2020-04-06,37.0
grey dress,2020-04-13,39.0
grey dress,2020-04-20,40.0
grey dress,2020-04-27,41.0
grey dress,2020-05-04,43.0
grey dress,2020-05-11,43.0
grey dress,2020-05-18,45.0
grey dress,2020-05-25,46.0
grey dress,2020-06-01,51.0
grey dress,2020-06-08,53.0
grey dress,2020-06-15,56.0
grey dress,2020-06-22,55.0
grey dress,2020-06-29,56.0
grey dress,2020-07-06,56.0
grey dress,2020-07-13,60.0
grey dress,2020-07-20,58.0
grey dress,2020-07-27,58.0
grey dress,2020-08-03,60.0
grey dress,2020-08-10,59.0
grey dress,2020-08-17,58.0
grey dress,2020-08-24,58.0
grey dress,2020-08-31,62.0
grey dress,2020-09-07,60.0
grey dress,2020-09-14,58.0
grey dress,2020-09-21,55.0
grey dress,2020-09-28,57.0
grey shorts,2018-08-27,32.0
grey shorts,2018-09-03,30.0
grey shorts,2018-09-10,25.0
grey shorts,2018-09-17,21.0
grey shorts,2018-09-24,19.0
grey shorts,2018-10-01,17.0
grey shorts,2018-10-08,18.0
grey shorts,2018-10-15,17.0
grey shorts,2018-10-22,14.0
grey shorts,2018-10-29,15.0
grey shorts,2018-11-05,17.0
grey shorts,2018-11-12,15.0
grey shorts,2018-11-19,18.0
grey shorts,2018-11-26,17.0
grey shorts,2018-12-03,18.0
grey shorts,2018-12-10,18.0
grey shorts,2018-12-17,16.0
grey shorts,2018-12-24,15.0
grey shorts,2018-12-31,18.0
grey shorts,2019-01-07,18.0
grey shorts,2019-01-14,17.0
grey shorts,2019-01-21,16.0
grey shorts,2019-01-28,20.0
grey shorts,2019-02-04,20.0
grey shorts,2019-02-11,18.0
grey shorts,2019-02-18,20.0
grey shorts,2019-02-25,25.0
grey shorts,2019-03-04,26.0
grey shorts,2019-03-11,24.0
grey shorts,2019-03-18,26.0
grey shorts,2019-03-25,36.0
grey shorts,2019-04-01,33.0
grey shorts,2019-04-08,38.0
grey shorts,2019-04-15,41.0
grey shorts,2019-04-22,42.0
grey shorts,2019-04-29,38.0
grey shorts,2019-05-06,34.0
grey shorts,2019-05-13,41.0
grey shorts,2019-05-20,41.0
grey shorts,2019-05-27,46.0
grey shorts,2019-06-03,42.0
grey shorts,2019-06-10,38.0
grey shorts,2019-06-17,45.0
grey shorts,2019-06-24,53.0
grey shorts,2019-07-01,56.0
grey shorts,2019-07-08,52.0
grey shorts,2019-07-15,52.0
grey shorts,2019-07-22,56.0
grey shorts,2019-07-29,54.0
grey shorts,2019-08-05,48.0
grey shorts,2019-08-12,42.0
grey shorts,2019-08-19,40.0
grey shorts,2019-08-26,42.0
grey shorts,2019-09-02,36.0
grey shorts,2019-09-09,28.0
grey shorts,2019-09-16,29.0
grey shorts,2019-09-23,24.0
grey shorts,2019-09-30,22.0
grey shorts,2019-10-07,21.0
grey shorts,2019-10-14,21.0
grey shorts,2019-10-21,23.0
grey shorts,2019-10-28,19.0
grey shorts,2019-11-04,18.0
grey shorts,2019-11-11,21.0
grey shorts,2019-11-18,22.0
grey shorts,2019-11-25,30.0
grey shorts,2019-12-02,24.0
grey shorts,2019-12-09,21.0
grey shorts,2019-12-16,21.0
grey shorts,2019-12-23,23.0
grey shorts,2019-12-30,21.0
grey shorts,2020-01-06,21.0
grey shorts,2020-01-13,24.0
grey shorts,2020-01-20,24.0
grey shorts,2020-01-27,22.0
grey shorts,2020-02-03,24.0
grey shorts,2020-02-10,21.0
grey shorts,2020-02-17,24.0
grey shorts,2020-02-24,24.0
grey shorts,2020-03-02,27.0
grey shorts,2020-03-09,25.0
grey shorts,2020-03-16,23.0
grey shorts,2020-03-23,27.0
grey shorts,2020-03-30,31.0
grey shorts,2020-04-06,43.0
grey shorts,2020-04-13,49.0
grey shorts,2020-04-20,58.0
grey shorts,2020-04-27,56.0
grey shorts,2020-05-04,62.0
grey shorts,2020-05-11,62.0
grey shorts,2020-05-18,80.0
grey shorts,2020-05-25,100.0
grey shorts,2020-06-01,94.0
grey shorts,2020-06-08,74.0
grey shorts,2020-06-15,80.0
grey shorts,2020-06-22,89.0
grey shorts,2020-06-29,75.0
grey shorts,2020-07-06,71.0
grey shorts,2020-07-13,70.0
grey shorts,2020-07-20,69.0
grey shorts,2020-07-27,68.0
grey shorts,2020-08-03,67.0
grey shorts,2020-08-10,69.0
grey shorts,2020-08-17,56.0
grey shorts,2020-08-24,50.0
grey shorts,2020-08-31,48.0
grey shorts,2020-09-07,43.0
grey shorts,2020-09-14,36.0
grey shorts,2020-09-21,33.0
grey shorts,2020-09-28,30.0
black underwear,2018-08-27,29.0
black underwear,2018-09-03,27.0
black underwear,2018-09-10,25.0
black underwear,2018-09-17,24.0
black underwear,2018-09-24,25.0
black underwear,2018-10-01,27.0
black underwear,2018-10-08,23.0
black underwear,2018-10-15,28.0
black underwear,2018-10-22,28.0
black underwear,2018-10-29,27.0
black underwear,2018-11-05,30.0
black underwear,2018-11-12,38.0
black underwear,2018-11-19,90.0
black underwear,2018-11-26,38.0
black underwear,2018-12-03,32.0
black underwear,2018-12-10,32.0
black underwear,2018-12-17,29.0
black underwear,2018-12-24,31.0
black underwear,2018-12-31,31.0
black underwear,2019-01-07,27.0
black underwear,2019-01-14,27.0
black underwear,2019-01-21,26.0
black underwear,2019-01-28,26.0
black underwear,2019-02-04,25.0
black underwear,2019-02-11,23.0
black underwear,2019-02-18,27.0
black underwear,2019-02-25,27.0
black underwear,2019-03-04,25.0
black underwear,2019-03-11,26.0
black underwear,2019-03-18,26.0
black underwear,2019-03-25,21.0
black underwear,2019-04-01,25.0
black underwear,2019-04-08,24.0
black underwear,2019-04-15,26.0
black underwear,2019-04-22,27.0
black underwear,2019-04-29,24.0
black underwear,2019-05-06,24.0
black underwear,2019-05-13,20.0
black underwear,2019-05-20,25.0
black underwear,2019-05-27,24.0
black underwear,2019-06-03,25.0
black underwear,2019-06-10,25.0
black underwear,2019-06-17,24.0
black underwear,2019-06-24,23.0
black underwear,2019-07-01,26.0
black underwear,2019-07-08,29.0
black underwear,2019-07-15,28.0
black underwear,2019-07-22,24.0
black underwear,2019-07-29,26.0
black underwear,2019-08-05,25.0
black underwear,2019-08-12,28.0
black underwear,2019-08-19,26.0
black underwear,2019-08-26,25.0
black underwear,2019-09-02,25.0
black underwear,2019-09-09,24.0
black underwear,2019-09-16,24.0
black underwear,2019-09-23,23.0
black underwear,2019-09-30,24.0
black underwear,2019-10-07,26.0
black underwear,2019-10-14,26.0
black underwear,2019-10-21,26.0
black underwear,2019-10-28,26.0
black underwear,2019-11-04,29.0
black underwear,2019-11-11,32.0
black underwear,2019-11-18,41.0
black underwear,2019-11-25,100.0
black underwear,2019-12-02,44.0
black underwear,2019-12-09,30.0
black underwear,2019-12-16,31.0
black underwear,2019-12-23,31.0
black underwear,2019-12-30,36.0
black underwear,2020-01-06,28.0
black underwear,2020-01-13,28.0
black underwear,2020-01-20,25.0
black underwear,2020-01-27,25.0
black underwear,2020-02-03,24.0
black underwear,2020-02-10,28.0
black underwear,2020-02-17,24.0
black underwear,2020-02-24,23.0
black underwear,2020-03-02,25.0
black underwear,2020-03-09,21.0
black underwear,2020-03-16,21.0
black underwear,2020-03-23,21.0
black underwear,2020-03-30,25.0
black underwear,2020-04-06,26.0
black underwear,2020-04-13,29.0
black underwear,2020-04-20,26.0
black underwear,2020-04-27,28.0
black underwear,2020-05-04,27.0
black underwear,2020-05-11,26.0
black underwear,2020-05-18,26.0
black underwear,2020-05-25,27.0
black underwear,2020-06-01,30.0
black underwear,2020-06-08,32.0
black underwear,2020-06-15,32.0
black underwear,2020-06-22,30.0
black underwear,2020-06-29,27.0
black underwear,2020-07-06,32.0
black underwear,2020-07-13,31.0
black underwear,2020-07-20,31.0
black underwear,2020-07-27,29.0
black underwear,2020-08-03,32.0
black underwear,2020-08-10,29.0
black underwear,2020-08-17,30.0
black underwear,2020-08-24,30.0
black underwear,2020-08-31,27.0
black underwear,2020-09-07,28.0
black underwear,2020-09-14,27.0
black underwear,2020-09-21,27.0
black underwear,2020-09-28,29.0
blue vest top,2018-08-27,69.0
blue vest top,2018-09-03,58.0
blue vest top,2018-09-10,65.0
blue vest top,2018-09-17,40.0
blue vest top,2018-09-24,52.0
blue vest top,2018-10-01,0.0
blue vest top,2018-10-08,46.0
blue vest top,2018-10-15,45.0
blue vest top,2018-10-22,0.0
blue vest top,2018-10-29,46.0
blue vest top,2018-11-05,49.0
blue vest top,2018-11-12,0.0
blue vest top,2018-11-19,41.0
blue vest top,2018-11-26,0.0
blue vest top,2018-12-03,67.0
blue vest top,2018-12-10,0.0
blue vest top,2018-12-17,0.0
blue vest top,2018-12-24,57.0
blue vest top,2018-12-31,0.0
blue vest top,2019-01-07,0.0
blue vest top,2019-01-14,46.0
blue vest top,2019-01-21,43.0
blue vest top,2019-01-28,0.0
blue vest top,2019-02-04,0.0
blue vest top,2019-02-11,0.0
blue vest top,2019-02-18,37.0
blue vest top,2019-02-25,0.0
blue vest top,2019-03-04,0.0
blue vest top,2019-03-11,41.0
blue vest top,2019-03-18,51.0
blue vest top,2019-03-25,47.0
blue vest top,2019-04-01,44.0
blue vest top,2019-04-08,41.0
blue vest top,2019-04-15,52.0
blue vest top,2019-04-22,75.0
blue vest top,2019-04-29,56.0
blue vest top,2019-05-06,59.0
blue vest top,2019-05-13,64.0
blue vest top,2019-05-20,46.0
blue vest top,2019-05-27,80.0
blue vest top,2019-06-03,54.0
blue vest top,2019-06-10,61.0
blue vest top,2019-06-17,38.0
blue vest top,2019-06-24,100.0
blue vest top,2019-07-01,51.0
blue vest top,2019-07-08,0.0
blue vest top,2019-07-15,83.0
blue vest top,2019-07-22,73.0
blue vest top,2019-07-29,56.0
blue vest top,2019-08-05,53.0
blue vest top,2019-08-12,62.0
blue vest top,2019-08-19,81.0
blue vest top,2019-08-26,76.0
blue vest top,2019-09-02,50.0
blue vest top,2019-09-09,0.0
blue vest top,2019-09-16,59.0
blue vest top,2019-09-23,45.0
blue vest top,2019-09-30,62.0
blue vest top,2019-10-07,0.0
blue vest top,2019-10-14,46.0
blue vest top,2019-10-21,43.0
blue vest top,2019-10-28,45.0
blue vest top,2019-11-04,0.0
blue vest top,2019-11-11,0.0
blue vest top,2019-11-18,57.0
blue vest top,2019-11-25,39.0
blue vest top,2019-12-02,0.0
blue vest top,2019-12-09,41.0
blue vest top,2019-12-16,0.0
blue vest top,2019-12-23,47.0
blue vest top,2019-12-30,0.0
blue vest top,2020-01-06,67.0
blue vest top,2020-01-13,38.0
blue vest top,2020-01-20,45.0
blue vest top,2020-01-27,39.0
blue vest top,2020-02-03,49.0
blue vest top,2020-02-10,40.0
blue vest top,2020-02-17,59.0
blue vest top,2020-02-24,37.0
blue vest top,2020-03-02,33.0
blue vest top,2020-03-09,0.0
blue vest top,2020-03-16,0.0
blue vest top,2020-03-23,0.0
blue vest top,2020-03-30,0.0
blue vest top,2020-04-06,41.0
blue vest top,2020-04-13,58.0
blue vest top,2020-04-20,52.0
blue vest top,2020-04-27,47.0
blue vest top,2020-05-04,53.0
blue vest top,2020-05-11,58.0
blue vest top,2020-05-18,71.0
blue vest top,2020-05-25,78.0
blue vest top,2020-06-01,72.0
blue vest top,2020-06-08,58.0
blue vest top,2020-06-15,76.0
blue vest top,2020-06-22,93.0
blue vest top,2020-06-29,53.0
blue vest top,2020-07-06,72.0
blue vest top,2020-07-13,90.0
blue vest top,2020-07-20,78.0
blue vest top,2020-07-27,94.0
blue vest top,2020-08-03,97.0
blue vest top,2020-08-10,90.0
blue vest top,2020-08-17,55.0
blue vest top,2020-08-24,42.0
blue vest top,2020-08-31,69.0
blue vest top,2020-09-07,0.0
blue vest top,2020-09-14,39.0
blue vest top,2020-09-21,39.0
blue vest top,2020-09-28,42.0
grey hoodie,2018-08-27,36.0
grey hoodie,2018-09-03,29.0
grey hoodie,2018-09-10,35.0
grey hoodie,2018-09-17,34.0
grey hoodie,2018-09-24,38.0
grey hoodie,2018-10-01,42.0
grey hoodie,2018-10-08,39.0
grey hoodie,2018-10-15,44.0
grey hoodie,2018-10-22,47.0
grey hoodie,2018-10-29,42.0
grey hoodie,2018-11-05,48.0
grey hoodie,2018-11-12,52.0
grey hoodie,2018-11-19,70.0
grey hoodie,2018-11-26,69.0
grey hoodie,2018-12-03,68.0
grey hoodie,2018-12-10,72.0
grey hoodie,2018-12-17,67.0
grey hoodie,2018-12-24,62.0
grey hoodie,2018-12-31,50.0
grey hoodie,2019-01-07,43.0
grey hoodie,2019-01-14,41.0
grey hoodie,2019-01-21,40.0
grey hoodie,2019-01-28,42.0
grey hoodie,2019-02-04,40.0
grey hoodie,2019-02-11,38.0
grey hoodie,2019-02-18,37.0
grey hoodie,2019-02-25,37.0
grey hoodie,2019-03-04,37.0
grey hoodie,2019-03-11,38.0
grey hoodie,2019-03-18,34.0
grey hoodie,2019-03-25,33.0
grey hoodie,2019-04-01,35.0
grey hoodie,2019-04-08,35.0
grey hoodie,2019-04-15,35.0
grey hoodie,2019-04-22,29.0
grey hoodie,2019-04-29,32.0
grey hoodie,2019-05-06,31.0
grey hoodie,2019-05-13,29.0
grey hoodie,2019-05-20,26.0
grey hoodie,2019-05-27,27.0
grey hoodie,2019-06-03,27.0
grey hoodie,2019-06-10,27.0
grey hoodie,2019-06-17,27.0
grey hoodie,2019-06-24,26.0
grey hoodie,2019-07-01,24.0
grey hoodie,2019-07-08,27.0
grey hoodie,2019-07-15,28.0
grey hoodie,2019-07-22,26.0
grey hoodie,2019-07-29,33.0
grey hoodie,2019-08-05,34.0
grey hoodie,2019-08-12,40.0
grey hoodie,2019-08-19,36.0
grey hoodie,2019-08-26,35.0
grey hoodie,2019-09-02,40.0
grey hoodie,2019-09-09,41.0
grey hoodie,2019-09-16,42.0
grey hoodie,2019-09-23,42.0
grey hoodie,2019-09-30,47.0
grey hoodie,2019-10-07,49.0
grey hoodie,2019-10-14,49.0
grey hoodie,2019-10-21,48.0
grey hoodie,2019-10-28,48.0
grey hoodie,2019-11-04,57.0
grey hoodie,2019-11-11,65.0
grey hoodie,2019-11-18,68.0
grey hoodie,2019-11-25,90.0
grey hoodie,2019-12-02,100.0
grey hoodie,2019-12-09,81.0
grey hoodie,2019-12-16,92.0
grey hoodie,2019-12-23,82.0
grey hoodie,2019-12-30,62.0
grey hoodie,2020-01-06,54.0
grey hoodie,2020-01-13,54.0
grey hoodie,2020-01-20,49.0
grey hoodie,2020-01-27,49.0
grey hoodie,2020-02-03,48.0
grey hoodie,2020-02-10,49.0
grey hoodie,2020-02-17,49.0
grey hoodie,2020-02-24,48.0
grey hoodie,2020-03-02,47.0
grey hoodie,2020-03-09,43.0
grey hoodie,2020-03-16,39.0
grey hoodie,2020-03-23,40.0
grey hoodie,2020-03-30,45.0
grey hoodie,2020-04-06,45.0
grey hoodie,2020-04-13,46.0
grey hoodie,2020-04-20,51.0
grey hoodie,2020-04-27,55.0
grey hoodie,2020-05-04,53.0
grey hoodie,2020-05-11,56.0
grey hoodie,2020-05-18,54.0
grey hoodie,2020-05-25,43.0
grey hoodie,2020-06-01,44.0
grey hoodie,2020-06-08,52.0
grey hoodie,2020-06-15,46.0
grey hoodie,2020-06-22,39.0
grey hoodie,2020-06-29,48.0
grey hoodie,2020-07-06,48.0
grey hoodie,2020-07-13,49.0
grey hoodie,2020-07-20,45.0
grey hoodie,2020-07-27,48.0
grey hoodie,2020-08-03,47.0
grey hoodie,2020-08-10,41.0
grey hoodie,2020-08-17,43.0
grey hoodie,2020-08-24,50.0
grey hoodie,2020-08-31,51.0
grey hoodie,2020-09-07,47.0
grey hoodie,2020-09-14,47.0
grey hoodie,2020-09-21,56.0
grey hoodie,2020-09-28,58.0
beige skirt,2018-08-27,58.0
beige skirt,2018-09-03,54.0
beige skirt,2018-09-10,63.0
beige skirt,2018-09-17,67.0
beige skirt,2018-09-24,75.0
beige skirt,2018-10-01,66.0
beige skirt,2018-10-08,68.0
beige skirt,2018-10-15,83.0
beige skirt,2018-10-22,62.0
beige skirt,2018-10-29,57.0
beige skirt,2018-11-05,65.0
beige skirt,2018-11-12,57.0
beige skirt,2018-11-19,78.0
beige skirt,2018-11-26,58.0
beige skirt,2018-12-03,64.0
beige skirt,2018-12-10,56.0
beige skirt,2018-12-17,67.0
beige skirt,2018-12-24,41.0
beige skirt,2018-12-31,62.0
beige skirt,2019-01-07,68.0
beige skirt,2019-01-14,57.0
beige skirt,2019-01-21,48.0
beige skirt,2019-01-28,68.0
beige skirt,2019-02-04,63.0
beige skirt,2019-02-11,63.0
beige skirt,2019-02-18,59.0
beige skirt,2019-02-25,70.0
beige skirt,2019-03-04,64.0
beige skirt,2019-03-11,68.0
beige skirt,2019-03-18,67.0
beige skirt,2019-03-25,65.0
beige skirt,2019-04-01,71.0
beige skirt,2019-04-08,66.0
beige skirt,2019-04-15,69.0
beige skirt,2019-04-22,90.0
beige skirt,2019-04-29,73.0
beige skirt,2019-05-06,60.0
beige skirt,2019-05-13,72.0
beige skirt,2019-05-20,88.0
beige skirt,2019-05-27,67.0
beige skirt,2019-06-03,70.0
beige skirt,2019-06-10,70.0
beige skirt,2019-06-17,69.0
beige skirt,2019-06-24,71.0
beige skirt,2019-07-01,80.0
beige skirt,2019-07-08,80.0
beige skirt,2019-07-15,74.0
beige skirt,2019-07-22,76.0
beige skirt,2019-07-29,61.0
beige skirt,2019-08-05,75.0
beige skirt,2019-08-12,83.0
beige skirt,2019-08-19,67.0
beige skirt,2019-08-26,71.0
beige skirt,2019-09-02,71.0
beige skirt,2019-09-09,74.0
beige skirt,2019-09-16,77.0
beige skirt,2019-09-23,78.0
beige skirt,2019-09-30,85.0
beige skirt,2019-10-07,73.0
beige skirt,2019-10-14,100.0
beige skirt,2019-10-21,90.0
beige skirt,2019-10-28,80.0
beige skirt,2019-11-04,87.0
beige skirt,2019-11-11,73.0
beige skirt,2019-11-18,86.0
beige skirt,2019-11-25,83.0
beige skirt,2019-12-02,87.0
beige skirt,2019-12-09,79.0
beige skirt,2019-12-16,76.0
beige skirt,2019-12-23,67.0
beige skirt,2019-12-30,73.0
beige skirt,2020-01-06,72.0
beige skirt,2020-01-13,77.0
beige skirt,2020-01-20,71.0
beige skirt,2020-01-27,62.0
beige skirt,2020-02-03,72.0
beige skirt,2020-02-10,69.0
beige skirt,2020-02-17,78.0
beige skirt,2020-02-24,80.0
beige skirt,2020-03-02,63.0
beige skirt,2020-03-09,60.0
beige skirt,2020-03-16,53.0
beige skirt,2020-03-23,32.0
beige skirt,2020-03-30,42.0
beige skirt,2020-04-06,53.0
beige skirt,2020-04-13,50.0
beige skirt,2020-04-20,53.0
beige skirt,2020-04-27,49.0
beige skirt,2020-05-04,44.0
beige skirt,2020-05-11,63.0
beige skirt,2020-05-18,64.0
beige skirt,2020-05-25,63.0
beige skirt,2020-06-01,74.0
beige skirt,2020-06-08,78.0
beige skirt,2020-06-15,72.0
beige skirt,2020-06-22,86.0
beige skirt,2020-06-29,90.0
beige skirt,2020-07-06,66.0
beige skirt,2020-07-13,78.0
beige skirt,2020-07-20,87.0
beige skirt,2020-07-27,83.0
beige skirt,2020-08-03,83.0
beige skirt,2020-08-10,88.0
beige skirt,2020-08-17,77.0
beige skirt,2020-08-24,90.0
beige skirt,2020-08-31,91.0
beige skirt,2020-09-07,83.0
beige skirt,2020-09-14,76.0
beige skirt,2020-09-21,77.0
beige skirt,2020-09-28,89.0
black shirt,2018-08-27,60.0
black shirt,2018-09-03,62.0
black shirt,2018-09-10,60.0
black shirt,2018-09-17,64.0
black shirt,2018-09-24,64.0
black shirt,2018-10-01,64.0
black shirt,2018-10-08,65.0
black shirt,2018-10-15,67.0
black shirt,2018-10-22,67.0
black shirt,2018-10-29,66.0
black shirt,2018-11-05,60.0
black shirt,2018-11-12,62.0
black shirt,2018-11-19,82.0
black shirt,2018-11-26,66.0
black shirt,2018-12-03,69.0
black shirt,2018-12-10,69.0
black shirt,2018-12-17,61.0
black shirt,2018-12-24,61.0
black shirt,2018-12-31,54.0
black shirt,2019-01-07,51.0
black shirt,2019-01-14,54.0
black shirt,2019-01-21,54.0
black shirt,2019-01-28,53.0
black shirt,2019-02-04,58.0
black shirt,2019-02-11,58.0
black shirt,2019-02-18,58.0
black shirt,2019-02-25,58.0
black shirt,2019-03-04,57.0
black shirt,2019-03-11,56.0
black shirt,2019-03-18,57.0
black shirt,2019-03-25,59.0
black shirt,2019-04-01,60.0
black shirt,2019-04-08,60.0
black shirt,2019-04-15,60.0
black shirt,2019-04-22,57.0
black shirt,2019-04-29,59.0
black shirt,2019-05-06,58.0
black shirt,2019-05-13,59.0
black shirt,2019-05-20,59.0
black shirt,2019-05-27,57.0
black shirt,2019-06-03,61.0
black shirt,2019-06-10,61.0
black shirt,2019-06-17,58.0
black shirt,2019-06-24,58.0
black shirt,2019-07-01,56.0
black shirt,2019-07-08,58.0
black shirt,2019-07-15,60.0
black shirt,2019-07-22,60.0
black shirt,2019-07-29,63.0
black shirt,2019-08-05,63.0
black shirt,2019-08-12,65.0
black shirt,2019-08-19,60.0
black shirt,2019-08-26,63.0
black shirt,2019-09-02,64.0
black shirt,2019-09-09,65.0
black shirt,2019-09-16,68.0
black shirt,2019-09-23,69.0
black shirt,2019-09-30,68.0
black shirt,2019-10-07,71.0
black shirt,2019-10-14,68.0
black shirt,2019-10-21,74.0
black shirt,2019-10-28,70.0
black shirt,2019-11-04,63.0
black shirt,2019-11-11,67.0
black shirt,2019-11-18,74.0
black shirt,2019-11-25,95.0
black shirt,2019-12-02,73.0
black shirt,2019-12-09,68.0
black shirt,2019-12-16,67.0
black shirt,2019-12-23,61.0
black shirt,2019-12-30,61.0
black shirt,2020-01-06,57.0
black shirt,2020-01-13,59.0
black shirt,2020-01-20,57.0
black shirt,2020-01-27,64.0
black shirt,2020-02-03,60.0
black shirt,2020-02-10,59.0
black shirt,2020-02-17,63.0
black shirt,2020-02-24,61.0
black shirt,2020-03-02,59.0
black shirt,2020-03-09,52.0
black shirt,2020-03-16,35.0
black shirt,2020-03-23,29.0
black shirt,2020-03-30,35.0
black shirt,2020-04-06,37.0
black shirt,2020-04-13,42.0
black shirt,2020-04-20,42.0
black shirt,2020-04-27,53.0
black shirt,2020-05-04,50.0
black shirt,2020-05-11,50.0
black shirt,2020-05-18,55.0
black shirt,2020-05-25,63.0
black shirt,2020-06-01,100.0
black shirt,2020-06-08,85.0
black shirt,2020-06-15,87.0
black shirt,2020-06-22,71.0
black shirt,2020-06-29,71.0
black shirt,2020-07-06,67.0
black shirt,2020-07-13,64.0
black shirt,2020-07-20,69.0
black shirt,2020-07-27,70.0
black shirt,2020-08-03,66.0
black shirt,2020-08-10,61.0
black shirt,2020-08-17,63.0
black shirt,2020-08-24,70.0
black shirt,2020-08-31,67.0
black shirt,2020-09-07,63.0
black shirt,2020-09-14,63.0
black shirt,2020-09-21,62.0
black shirt,2020-09-28,64.0
pink underwear,2018-08-27,47.0
pink underwear,2018-09-03,46.0
pink underwear,2018-09-10,44.0
pink underwear,2018-09-17,49.0
pink underwear,2018-09-24,58.0
pink underwear,2018-10-01,59.0
pink underwear,2018-10-08,51.0
pink underwear,2018-10-15,61.0
pink underwear,2018-10-22,58.0
pink underwear,2018-10-29,62.0
pink underwear,2018-11-05,68.0
pink underwear,2018-11-12,69.0
pink underwear,2018-11-19,100.0
pink underwear,2018-11-26,86.0
pink underwear,2018-12-03,71.0
pink underwear,2018-12-10,77.0
pink underwear,2018-12-17,70.0
pink underwear,2018-12-24,76.0
pink underwear,2018-12-31,65.0
pink underwear,2019-01-07,52.0
pink underwear,2019-01-14,50.0
pink underwear,2019-01-21,57.0
pink underwear,2019-01-28,57.0
pink underwear,2019-02-04,51.0
