term,week_start,value
Orange (colour),2020-08-31,4372
Orange (colour),2020-09-07,4718
Orange (colour),2020-09-14,4734
Orange (colour),2020-09-21,4524
Pajamas,2018-09-03,3288
Pajamas,2018-09-10,3655
Pajamas,2018-09-17,3265
Pajamas,2018-09-24,3429
Pajamas,2018-10-01,3587
Pajamas,2018-10-08,3796
Pajamas,2018-10-15,3746
Pajamas,2018-10-22,3752
Pajamas,2018-10-29,3832
Pajamas,2018-11-05,4354
Pajamas,2018-11-12,4519
Pajamas,2018-11-19,4785
Pajamas,2018-11-26,4331
Pajamas,2018-12-03,4148
Pajamas,2018-12-10,4076
Pajamas,2018-12-17,4092
Pajamas,2018-12-24,4253
Pajamas,2018-12-31,3696
Pajamas,2019-01-07,3687
Pajamas,2019-01-14,3596
Pajamas,2019-01-21,3677
Pajamas,2019-01-28,3260
Pajamas,2019-02-04,3484
Pajamas,2019-02-11,3182
Pajamas,2019-02-18,3219
Pajamas,2019-02-25,3367
Pajamas,2019-03-04,3077
Pajamas,2019-03-11,3282
Pajamas,2019-03-18,3242
Pajamas,2019-03-25,3335
Pajamas,2019-04-01,3362
Pajamas,2019-04-08,3390
Pajamas,2019-04-15,3361
Pajamas,2019-04-22,3121
Pajamas,2019-04-29,3220
Pajamas,2019-05-06,3163
Pajamas,2019-05-13,2985
Pajamas,2019-05-20,2904
Pajamas,2019-05-27,3060
Pajamas,2019-06-03,3221
Pajamas,2019-06-10,3252
Pajamas,2019-06-17,3068
Pajamas,2019-06-24,6022
Pajamas,2019-07-01,3144
Pajamas,2019-07-08,2926
Pajamas,2019-07-15,3131
Pajamas,2019-07-22,2961
Pajamas,2019-07-29,3368
Pajamas,2019-08-05,2765
Pajamas,2019-08-12,2825
Pajamas,2019-08-19,2764
Pajamas,2019-08-26,2982
Pajamas,2019-09-02,3038
Pajamas,2019-09-09,2956
Pajamas,2019-09-16,3258
Pajamas,2019-09-23,4632
Pajamas,2019-09-30,3294
Pajamas,2019-10-07,3421
Pajamas,2019-10-14,4215
Pajamas,2019-10-21,3482
Pajamas,2019-10-28,3720
Pajamas,2019-11-04,4032
Pajamas,2019-11-11,4382
Pajamas,2019-11-18,3837
Pajamas,2019-11-25,4179
Pajamas,2019-12-02,4428
Pajamas,2019-12-09,4426
Pajamas,2019-12-16,4703
Pajamas,2019-12-23,4314
Pajamas,2019-12-30,3841
Pajamas,2020-01-06,3624
Pajamas,2020-01-13,3210
Pajamas,2020-01-20,3527
Pajamas,2020-01-27,3032
Pajamas,2020-02-03,2560
Pajamas,2020-02-10,2721
Pajamas,2020-02-17,2580
Pajamas,2020-02-24,3207
Pajamas,2020-03-02,2772
Pajamas,2020-03-09,2920
Pajamas,2020-03-16,3306
Pajamas,2020-03-23,3967
Pajamas,2020-03-30,4049
Pajamas,2020-04-06,3891
Pajamas,2020-04-13,4167
Pajamas,2020-04-20,3817
Pajamas,2020-04-27,3824
Pajamas,2020-05-04,3485
Pajamas,2020-05-11,3611
Pajamas,2020-05-18,3230
Pajamas,2020-05-25,3112
Pajamas,2020-06-01,2966
Pajamas,2020-06-08,2896
Pajamas,2020-06-15,3078
Pajamas,2020-06-22,2919
Pajamas,2020-06-29,2886
Pajamas,2020-07-06,2785
Pajamas,2020-07-13,3132
Pajamas,2020-07-20,2990
Pajamas,2020-07-27,3003
Pajamas,2020-08-03,2982
Pajamas,2020-08-10,3060
Pajamas,2020-08-17,2900
Pajamas,2020-08-24,3062
Pajamas,2020-08-31,3122
Pajamas,2020-09-07,3194
Pajamas,2020-09-14,3320
Pajamas,2020-09-21,3352
Pink,2018-09-03,5641
Pink,2018-09-10,5732
Pink,2018-09-17,5714
Pink,2018-09-24,5617
Pink,2018-10-01,5657
Pink,2018-10-08,5490
Pink,2018-10-15,6060
Pink,2018-10-22,5946
Pink,2018-10-29,5572
Pink,2018-11-05,5347
Pink,2018-11-12,5715
Pink,2018-11-19,5344
Pink,2018-11-26,5718
Pink,2018-12-03,5785
Pink,2018-12-10,5930
Pink,2018-12-17,4949
Pink,2018-12-24,4622
Pink,2018-12-31,5585
Pink,2019-01-07,5684
Pink,2019-01-14,5519
Pink,2019-01-21,5712
Pink,2019-01-28,5748
Pink,2019-02-04,6216
Pink,2019-02-11,6290
Pink,2019-02-18,7342
Pink,2019-02-25,6010
Pink,2019-03-04,6653
Pink,2019-03-11,5702
Pink,2019-03-18,5406
Pink,2019-03-25,5787
Pink,2019-04-01,6018
Pink,2019-04-08,5681
Pink,2019-04-15,5331
Pink,2019-04-22,6210
Pink,2019-04-29,5912
Pink,2019-05-06,5863
Pink,2019-05-13,5316
Pink,2019-05-20,5199
Pink,2019-05-27,4841
Pink,2019-06-03,4735
Pink,2019-06-10,4898
Pink,2019-06-17,5112
Pink,2019-06-24,5082
Pink,2019-07-01,4905
Pink,2019-07-08,4969
Pink,2019-07-15,5384
Pink,2019-07-22,4910
Pink,2019-07-29,4940
Pink,2019-08-05,4953
Pink,2019-08-12,4987
Pink,2019-08-19,5028
Pink,2019-08-26,4979
Pink,2019-09-02,5129
Pink,2019-09-09,5022
Pink,2019-09-16,5346
Pink,2019-09-23,4957
Pink,2019-09-30,5240
Pink,2019-10-07,5412
Pink,2019-10-14,5283
Pink,2019-10-21,5017
Pink,2019-10-28,5048
Pink,2019-11-04,5520
Pink,2019-11-11,6721
Pink,2019-11-18,5616
Pink,2019-11-25,5394
Pink,2019-12-02,5040
Pink,2019-12-09,4659
Pink,2019-12-16,5215
Pink,2019-12-23,4472
Pink,2019-12-30,4668
Pink,2020-01-06,5391
Pink,2020-01-13,5486
Pink,2020-01-20,5172
Pink,2020-01-27,5323
Pink,2020-02-03,5309
Pink,2020-02-10,5640
Pink,2020-02-17,5588
Pink,2020-02-24,5567
Pink,2020-03-02,5452
Pink,2020-03-09,4759
Pink,2020-03-16,4396
Pink,2020-03-23,4984
Pink,2020-03-30,5938
Pink,2020-04-06,6344
Pink,2020-04-13,17905
Pink,2020-04-20,5815
Pink,2020-04-27,5483
Pink,2020-05-04,5572
Pink,2020-05-11,5361
Pink,2020-05-18,5017
Pink,2020-05-25,5386
Pink,2020-06-01,4945
Pink,2020-06-08,4815
Pink,2020-06-15,4956
Pink,2020-06-22,4895
Pink,2020-06-29,4758
Pink,2020-07-06,4534
Pink,2020-07-13,4632
Pink,2020-07-20,4699
Pink,2020-07-27,4665
Pink,2020-08-03,5741
Pink,2020-08-10,4969
Pink,2020-08-17,4913
Pink,2020-08-24,4996
Pink,2020-08-31,4713
Pink,2020-09-07,5166
Pink,2020-09-14,5069
Pink,2020-09-21,4700
Polo shirt,2018-09-03,3074
Polo shirt,2018-09-10,2663
Polo shirt,2018-09-17,2650
Polo shirt,2018-09-24,2542
Polo shirt,2018-10-01,2601
Polo shirt,2018-10-08,3625
Polo shirt,2018-10-15,4708
Polo shirt,2018-10-22,3077
Polo shirt,2018-10-29,11666
Polo shirt,2018-11-05,2567
Polo shirt,2018-11-12,2414
Polo shirt,2018-11-19,2853
Polo shirt,2018-11-26,2511
Polo shirt,2018-12-03,2709
Polo shirt,2018-12-10,2669
Polo shirt,2018-12-17,2111
Polo shirt,2018-12-24,2000
Polo shirt,2018-12-31,2423
Polo shirt,2019-01-07,2367
Polo shirt,2019-01-14,2248
Polo shirt,2019-01-21,2748
Polo shirt,2019-01-28,2342
Polo shirt,2019-02-04,2503
Polo shirt,2019-02-11,2317
Polo shirt,2019-02-18,2406
Polo shirt,2019-02-25,2316
Polo shirt,2019-03-04,2315
Polo shirt,2019-03-11,2304
Polo shirt,2019-03-18,2408
Polo shirt,2019-03-25,2394
Polo shirt,2019-04-01,2306
Polo shirt,2019-04-08,2428
Polo shirt,2019-04-15,2464
Polo shirt,2019-04-22,2618
Polo shirt,2019-04-29,2567
Polo shirt,2019-05-06,2420
Polo shirt,2019-05-13,3212
Polo shirt,2019-05-20,2604
Polo shirt,2019-05-27,2771
Polo shirt,2019-06-03,2952
Polo shirt,2019-06-10,2766
Polo shirt,2019-06-17,3008
Polo shirt,2019-06-24,2706
Polo shirt,2019-07-01,3147
Polo shirt,2019-07-08,3306
Polo shirt,2019-07-15,2838
Polo shirt,2019-07-22,2839
Polo shirt,2019-07-29,2650
Polo shirt,2019-08-05,2638
Polo shirt,2019-08-12,3348
Polo shirt,2019-08-19,3034
Polo shirt,2019-08-26,2652
Polo shirt,2019-09-02,2536
Polo shirt,2019-09-09,2555
Polo shirt,2019-09-16,2460
Polo shirt,2019-09-23,2392
Polo shirt,2019-09-30,3296
Polo shirt,2019-10-07,2277
Polo shirt,2019-10-14,3588
Polo shirt,2019-10-21,2216
Polo shirt,2019-10-28,2246
Polo shirt,2019-11-04,2378
Polo shirt,2019-11-11,2538
Polo shirt,2019-11-18,2291
Polo shirt,2019-11-25,2436
Polo shirt,2019-12-02,2437
Polo shirt,2019-12-09,2302
Polo shirt,2019-12-16,2429
Polo shirt,2019-12-23,2094
Polo shirt,2019-12-30,2160
Polo shirt,2020-01-06,2140
Polo shirt,2020-01-13,2088
Polo shirt,2020-01-20,2098
Polo shirt,2020-01-27,2198
Polo shirt,2020-02-03,2026
Polo shirt,2020-02-10,1894
Polo shirt,2020-02-17,1948
Polo shirt,2020-02-24,1907
Polo shirt,2020-03-02,1837
Polo shirt,2020-03-09,1727
Polo shirt,2020-03-16,1465
Polo shirt,2020-03-23,1634
Polo shirt,2020-03-30,1766
Polo shirt,2020-04-06,2044
Polo shirt,2020-04-13,2084
Polo shirt,2020-04-20,2180
Polo shirt,2020-04-27,2281
Polo shirt,2020-05-04,2140
Polo shirt,2020-05-11,1829
Polo shirt,2020-05-18,1873
Polo shirt,2020-05-25,2306
Polo shirt,2020-06-01,2615
Polo shirt,2020-06-08,2233
Polo shirt,2020-06-15,2226
Polo shirt,2020-06-22,2094
Polo shirt,2020-06-29,2369
Polo shirt,2020-07-06,2747
Polo shirt,2020-07-13,2491
Polo shirt,2020-07-20,3179
Polo shirt,2020-07-27,3631
Polo shirt,2020-08-03,3411
Polo shirt,2020-08-10,3561
Polo shirt,2020-08-17,2865
Polo shirt,2020-08-24,3291
Polo shirt,2020-08-31,2974
Polo shirt,2020-09-07,2583
Polo shirt,2020-09-14,2130
Polo shirt,2020-09-21,2876
Red,2018-09-03,7859
Red,2018-09-10,7450
Red,2018-09-17,8007
Red,2018-09-24,7950
Red,2018-10-01,8358
Red,2018-10-08,8062
Red,2018-10-15,8199
Red,2018-10-22,8311
Red,2018-10-29,8323
Red,2018-11-05,8163
Red,2018-11-12,8357
Red,2018-11-19,7643
Red,2018-11-26,8248
Red,2018-12-03,9357
Red,2018-12-10,8959
Red,2018-12-17,7791
Red,2018-12-24,6862
Red,2018-12-31,6876
Red,2019-01-07,7618
Red,2019-01-14,8400
Red,2019-01-21,8283
Red,2019-01-28,8353
Red,2019-02-04,8212
Red,2019-02-11,8578
Red,2019-02-18,8208
Red,2019-02-25,8909
Red,2019-03-04,8417
Red,2019-03-11,7605
Red,2019-03-18,7932
Red,2019-03-25,8238
Red,2019-04-01,7654
Red,2019-04-08,8203
Red,2019-04-15,7185
Red,2019-04-22,7379
Red,2019-04-29,8118
Red,2019-05-06,7950
Red,2019-05-13,7362
Red,2019-05-20,7163
Red,2019-05-27,7082
Red,2019-06-03,7113
Red,2019-06-10,7223
Red,2019-06-17,7026
Red,2019-06-24,6790
Red,2019-07-01,6723
Red,2019-07-08,6601
Red,2019-07-15,6677
Red,2019-07-22,6862
Red,2019-07-29,7440
Red,2019-08-05,6929
Red,2019-08-12,6963
Red,2019-08-19,8612
Red,2019-08-26,7824
Red,2019-09-02,7531
Red,2019-09-09,7674
Red,2019-09-16,8356
Red,2019-09-23,8022
Red,2019-09-30,7605
Red,2019-10-07,8216
Red,2019-10-14,7731
Red,2019-10-21,8116
Red,2019-10-28,7646
Red,2019-11-04,7421
Red,2019-11-11,9918
Red,2019-11-18,7510
Red,2019-11-25,7780
Red,2019-12-02,8777
Red,2019-12-09,6849
Red,2019-12-16,9626
Red,2019-12-23,6194
Red,2019-12-30,6662
Red,2020-01-06,7143
Red,2020-01-13,7366
Red,2020-01-20,7720
Red,2020-01-27,7920
Red,2020-02-03,7460
Red,2020-02-10,7868
Red,2020-02-17,7656
Red,2020-02-24,7625
Red,2020-03-02,7588
Red,2020-03-09,7534
Red,2020-03-16,6688
Red,2020-03-23,7261
Red,2020-03-30,9145
Red,2020-04-06,8985
Red,2020-04-13,9300
Red,2020-04-20,10377
Red,2020-04-27,8691
Red,2020-05-04,7677
Red,2020-05-11,6961
Red,2020-05-18,6936
Red,2020-05-25,6559
Red,2020-06-01,6095
Red,2020-06-08,6239
Red,2020-06-15,6310
Red,2020-06-22,6049
Red,2020-06-29,6518
Red,2020-07-06,6333
Red,2020-07-13,6688
Red,2020-07-20,7092
Red,2020-07-27,6584
Red,2020-08-03,6831
Red,2020-08-10,6597
Red,2020-08-17,7082
Red,2020-08-24,7287
Red,2020-08-31,7028
Red,2020-09-07,7338
Red,2020-09-14,7926
Red,2020-09-21,7513
Robe,2018-09-03,1036
Robe,2018-09-10,1068
Robe,2018-09-17,1042
Robe,2018-09-24,1043
Robe,2018-10-01,1302
Robe,2018-10-08,1361
Robe,2018-10-15,1076
Robe,2018-10-22,1141
Robe,2018-10-29,1045
Robe,2018-11-05,1018
Robe,2018-11-12,1104
Robe,2018-11-19,1083
Robe,2018-11-26,1055
Robe,2018-12-03,1105
Robe,2018-12-10,1073
Robe,2018-12-17,958
Robe,2018-12-24,1006
Robe,2018-12-31,1036
Robe,2019-01-07,1053
Robe,2019-01-14,1078
Robe,2019-01-21,1054
Robe,2019-01-28,1088
Robe,2019-02-04,1106
Robe,2019-02-11,1011
Robe,2019-02-18,1147
Robe,2019-02-25,1074
Robe,2019-03-04,1014
Robe,2019-03-11,1084
Robe,2019-03-18,1163
Robe,2019-03-25,1362
Robe,2019-04-01,1072
Robe,2019-04-08,1155
Robe,2019-04-15,1132
Robe,2019-04-22,1005
Robe,2019-04-29,1008
Robe,2019-05-06,959
Robe,2019-05-13,1001
Robe,2019-05-20,1025
Robe,2019-05-27,1021
Robe,2019-06-03,1000
Robe,2019-06-10,971
Robe,2019-06-17,1020
Robe,2019-06-24,1055
Robe,2019-07-01,949
Robe,2019-07-08,992
Robe,2019-07-15,1100
Robe,2019-07-22,908
Robe,2019-07-29,961
Robe,2019-08-05,945
Robe,2019-08-12,1018
Robe,2019-08-19,989
Robe,2019-08-26,1049
Robe,2019-09-02,974
Robe,2019-09-09,1176
Robe,2019-09-16,1119
Robe,2019-09-23,1176
Robe,2019-09-30,1113
Robe,2019-10-07,1101
Robe,2019-10-14,1194
Robe,2019-10-21,1097
Robe,2019-10-28,1150
Robe,2019-11-04,1199
Robe,2019-11-11,1255
Robe,2019-11-18,1151
Robe,2019-11-25,1213
Robe,2019-12-02,1055
Robe,2019-12-09,1024
Robe,2019-12-16,1094
Robe,2019-12-23,979
Robe,2019-12-30,1038
Robe,2020-01-06,1117
Robe,2020-01-13,1184
Robe,2020-01-20,1152
Robe,2020-01-27,1148
Robe,2020-02-03,1128
Robe,2020-02-10,1044
Robe,2020-02-17,1086
Robe,2020-02-24,1110
Robe,2020-03-02,1060
Robe,2020-03-09,968
Robe,2020-03-16,1020
Robe,2020-03-23,1086
Robe,2020-03-30,1303
Robe,2020-04-06,1425
Robe,2020-04-13,1385
Robe,2020-04-20,1349
Robe,2020-04-27,1243
Robe,2020-05-04,1107
Robe,2020-05-11,1055
Robe,2020-05-18,872
Robe,2020-05-25,922
Robe,2020-06-01,809
Robe,2020-06-08,873
Robe,2020-06-15,811
Robe,2020-06-22,801
Robe,2020-06-29,723
Robe,2020-07-06,812
Robe,2020-07-13,800
Robe,2020-07-20,820
Robe,2020-07-27,806
Robe,2020-08-03,847
Robe,2020-08-10,884
Robe,2020-08-17,888
Robe,2020-08-24,846
Robe,2020-08-31,783
Robe,2020-09-07,839
Robe,2020-09-14,850
Robe,2020-09-21,850
Sandal,2018-09-03,1774
Sandal,2018-09-10,1850
Sandal,2018-09-17,1727
Sandal,2018-09-24,2145
Sandal,2018-10-01,4011
Sandal,2018-10-08,4459
Sandal,2018-10-15,1784
Sandal,2018-10-22,1767
Sandal,2018-10-29,1675
Sandal,2018-11-05,1682
Sandal,2018-11-12,1682
Sandal,2018-11-19,1604
Sandal,2018-11-26,1513
Sandal,2018-12-03,1782
Sandal,2018-12-10,1632
Sandal,2018-12-17,1634
Sandal,2018-12-24,1527
Sandal,2018-12-31,1513
Sandal,2019-01-07,1791
Sandal,2019-01-14,1813
Sandal,2019-01-21,1892
Sandal,2019-01-28,1847
Sandal,2019-02-04,1734
Sandal,2019-02-11,1702
Sandal,2019-02-18,1857
Sandal,2019-02-25,1814
Sandal,2019-03-04,1740
Sandal,2019-03-11,1865
Sandal,2019-03-18,2161
Sandal,2019-03-25,2034
Sandal,2019-04-01,1858
Sandal,2019-04-08,2089
Sandal,2019-04-15,2222
Sandal,2019-04-22,1989
Sandal,2019-04-29,2228
Sandal,2019-05-06,2141
Sandal,2019-05-13,2284
Sandal,2019-05-20,2277
Sandal,2019-05-27,2310
Sandal,2019-06-03,2172
Sandal,2019-06-10,2210
Sandal,2019-06-17,2311
Sandal,2019-06-24,2303
Sandal,2019-07-01,2485
Sandal,2019-07-08,2513
Sandal,2019-07-15,2384
Sandal,2019-07-22,2528
Sandal,2019-07-29,2217
Sandal,2019-08-05,2336
Sandal,2019-08-12,2112
Sandal,2019-08-19,2239
Sandal,2019-08-26,2130
Sandal,2019-09-02,2172
Sandal,2019-09-09,2090
Sandal,2019-09-16,1926
Sandal,2019-09-23,2119
Sandal,2019-09-30,2070
Sandal,2019-10-07,1938
Sandal,2019-10-14,2037
Sandal,2019-10-21,1965
Sandal,2019-10-28,2093
Sandal,2019-11-04,1889
Sandal,2019-11-11,2695
Sandal,2019-11-18,1903
Sandal,2019-11-25,1828
Sandal,2019-12-02,1856
Sandal,2019-12-09,1915
Sandal,2019-12-16,2536
Sandal,2019-12-23,1704
Sandal,2019-12-30,1947
Sandal,2020-01-06,1980
Sandal,2020-01-13,2121
Sandal,2020-01-20,1986
Sandal,2020-01-27,1952
Sandal,2020-02-03,1954
Sandal,2020-02-10,1903
Sandal,2020-02-17,1966
Sandal,2020-02-24,1997
Sandal,2020-03-02,1817
Sandal,2020-03-09,1715
Sandal,2020-03-16,1591
Sandal,2020-03-23,1702
Sandal,2020-03-30,1646
Sandal,2020-04-06,1870
Sandal,2020-04-13,1902
Sandal,2020-04-20,1962
Sandal,2020-04-27,1997
Sandal,2020-05-04,1748
Sandal,2020-05-11,1831
Sandal,2020-05-18,1843
Sandal,2020-05-25,1763
Sandal,2020-06-01,1840
Sandal,2020-06-08,1743
Sandal,2020-06-15,1642
Sandal,2020-06-22,1784
Sandal,2020-06-29,1618
Sandal,2020-07-06,1719
Sandal,2020-07-13,1761
Sandal,2020-07-20,1835
Sandal,2020-07-27,1768
Sandal,2020-08-03,1798
Sandal,2020-08-10,1735
Sandal,2020-08-17,1743
Sandal,2020-08-24,1600
Sandal,2020-08-31,1642
Sandal,2020-09-07,1607
Sandal,2020-09-14,1629
Sandal,2020-09-21,1626
Sarong,2018-09-03,2939
Sarong,2018-09-10,2727
Sarong,2018-09-17,3092
Sarong,2018-09-24,2798
Sarong,2018-10-01,2877
Sarong,2018-10-08,3048
Sarong,2018-10-15,2588
Sarong,2018-10-22,2463
Sarong,2018-10-29,2359
Sarong,2018-11-05,2441
Sarong,2018-11-12,2779
Sarong,2018-11-19,2719
Sarong,2018-11-26,2695
Sarong,2018-12-03,2599
Sarong,2018-12-10,2441
Sarong,2018-12-17,2373
Sarong,2018-12-24,2666
Sarong,2018-12-31,2686
Sarong,2019-01-07,2840
Sarong,2019-01-14,2920
Sarong,2019-01-21,2739
Sarong,2019-01-28,2662
Sarong,2019-02-04,2624
Sarong,2019-02-11,2604
Sarong,2019-02-18,2726
Sarong,2019-02-25,2785
Sarong,2019-03-04,2681
Sarong,2019-03-11,2754
Sarong,2019-03-18,2547
Sarong,2019-03-25,2554
Sarong,2019-04-01,2711
Sarong,2019-04-08,2721
Sarong,2019-04-15,2524
Sarong,2019-04-22,2917
Sarong,2019-04-29,2668
Sarong,2019-05-06,2738
Sarong,2019-05-13,2866
Sarong,2019-05-20,2706
Sarong,2019-05-27,2894
Sarong,2019-06-03,2740
Sarong,2019-06-10,2786
Sarong,2019-06-17,2821
Sarong,2019-06-24,2897
Sarong,2019-07-01,2992
Sarong,2019-07-08,3048
Sarong,2019-07-15,3050
Sarong,2019-07-22,3499
Sarong,2019-07-29,2752
Sarong,2019-08-05,3517
Sarong,2019-08-12,2817
Sarong,2019-08-19,2607
Sarong,2019-08-26,2719
Sarong,2019-09-02,2496
Sarong,2019-09-09,2411
Sarong,2019-09-16,2448
Sarong,2019-09-23,2264
Sarong,2019-09-30,2422
Sarong,2019-10-07,2314
Sarong,2019-10-14,2329
Sarong,2019-10-21,2283
Sarong,2019-10-28,2327
Sarong,2019-11-04,2208
Sarong,2019-11-11,2304
Sarong,2019-11-18,2124
Sarong,2019-11-25,2086
Sarong,2019-12-02,2073
Sarong,2019-12-09,2188
Sarong,2019-12-16,1947
Sarong,2019-12-23,2086
Sarong,2019-12-30,2192
Sarong,2020-01-06,2303
Sarong,2020-01-13,2352
Sarong,2020-01-20,2354
Sarong,2020-01-27,2343
Sarong,2020-02-03,2124
Sarong,2020-02-10,2115
Sarong,2020-02-17,2194
Sarong,2020-02-24,2327
Sarong,2020-03-02,1973
Sarong,2020-03-09,2381
Sarong,2020-03-16,2714
Sarong,2020-03-23,2068
Sarong,2020-03-30,2211
Sarong,2020-04-06,2479
Sarong,2020-04-13,2642
Sarong,2020-04-20,2694
Sarong,2020-04-27,2481
Sarong,2020-05-04,2489
Sarong,2020-05-11,2364
Sarong,2020-05-18,2592
Sarong,2020-05-25,2536
Sarong,2020-06-01,2318
Sarong,2020-06-08,2463
Sarong,2020-06-15,2247
Sarong,2020-06-22,2542
Sarong,2020-06-29,2707
Sarong,2020-07-06,2488
Sarong,2020-07-13,2554
Sarong,2020-07-20,2628
Sarong,2020-07-27,3627
Sarong,2020-08-03,4345
Sarong,2020-08-10,3478
Sarong,2020-08-17,2705
Sarong,2020-08-24,2480
Sarong,2020-08-31,2282
Sarong,2020-09-07,2137
Sarong,2020-09-14,2076
Sarong,2020-09-21,1980
Scarf,2018-09-03,3940
Scarf,2018-09-10,1537
Scarf,2018-09-17,1612
Scarf,2018-09-24,1719
Scarf,2018-10-01,1956
Scarf,2018-10-08,1951
Scarf,2018-10-15,1745
Scarf,2018-10-22,1877
Scarf,2018-10-29,1748
Scarf,2018-11-05,1952
Scarf,2018-11-12,2213
Scarf,2018-11-19,2113
Scarf,2018-11-26,2223
Scarf,2018-12-03,2125
Scarf,2018-12-10,1904
Scarf,2018-12-17,1741
Scarf,2018-12-24,1707
Scarf,2018-12-31,1744
Scarf,2019-01-07,1759
Scarf,2019-01-14,1789
Scarf,2019-01-21,1999
Scarf,2019-01-28,1827
Scarf,2019-02-04,1626
Scarf,2019-02-11,1735
Scarf,2019-02-18,1607
Scarf,2019-02-25,1528
Scarf,2019-03-04,2636
Scarf,2019-03-11,1390
Scarf,2019-03-18,1496
Scarf,2019-03-25,1558
Scarf,2019-04-01,1345
Scarf,2019-04-08,1404
Scarf,2019-04-15,1435
Scarf,2019-04-22,1265
Scarf,2019-04-29,1272
Scarf,2019-05-06,1298
Scarf,2019-05-13,1211
Scarf,2019-05-20,1232
Scarf,2019-05-27,1345
Scarf,2019-06-03,1313
Scarf,2019-06-10,1384
Scarf,2019-06-17,1415
Scarf,2019-06-24,1242
Scarf,2019-07-01,1229
Scarf,2019-07-08,1271
Scarf,2019-07-15,1265
Scarf,2019-07-22,1171
Scarf,2019-07-29,1129
Scarf,2019-08-05,1224
Scarf,2019-08-12,1107
Scarf,2019-08-19,1240
Scarf,2019-08-26,1220
Scarf,2019-09-02,1271
Scarf,2019-09-09,1412
Scarf,2019-09-16,1305
Scarf,2019-09-23,1736
Scarf,2019-09-30,1460
Scarf,2019-10-07,3447
Scarf,2019-10-14,1728
Scarf,2019-10-21,1793
Scarf,2019-10-28,1598
Scarf,2019-11-04,1785
Scarf,2019-11-11,2097
Scarf,2019-11-18,1730
Scarf,2019-11-25,1923
Scarf,2019-12-02,2153
Scarf,2019-12-09,1964
Scarf,2019-12-16,1974
Scarf,2019-12-23,1508
Scarf,2019-12-30,1505
Scarf,2020-01-06,1664
Scarf,2020-01-13,1796
Scarf,2020-01-20,1596
Scarf,2020-01-27,1600
Scarf,2020-02-03,1510
Scarf,2020-02-10,1428
Scarf,2020-02-17,1416
Scarf,2020-02-24,1434
Scarf,2020-03-02,1381
Scarf,2020-03-09,1227
Scarf,2020-03-16,1209
Scarf,2020-03-23,1268
Scarf,2020-03-30,2014
Scarf,2020-04-06,1648
Scarf,2020-04-13,1631
Scarf,2020-04-20,1569
Scarf,2020-04-27,1490
Scarf,2020-05-04,1338
Scarf,2020-05-11,1181
Scarf,2020-05-18,1040
Scarf,2020-05-25,1025
Scarf,2020-06-01,1031
Scarf,2020-06-08,1097
Scarf,2020-06-15,887
Scarf,2020-06-22,920
Scarf,2020-06-29,904
Scarf,2020-07-06,1016
Scarf,2020-07-13,1009
Scarf,2020-07-20,985
Scarf,2020-07-27,1007
Scarf,2020-08-03,1002
Scarf,2020-08-10,1092
Scarf,2020-08-17,935
Scarf,2020-08-24,950
Scarf,2020-08-31,897
Scarf,2020-09-07,1056
Scarf,2020-09-14,1105
Scarf,2020-09-21,1025
Shirt,2018-09-03,2821
Shirt,2018-09-10,2798
Shirt,2018-09-17,3194
Shirt,2018-09-24,2975
Shirt,2018-10-01,3362
Shirt,2018-10-08,3281
Shirt,2018-10-15,2979
Shirt,2018-10-22,3103
Shirt,2018-10-29,2956
Shirt,2018-11-05,3063
Shirt,2018-11-12,3146
Shirt,2018-11-19,2984
Shirt,2018-11-26,4012
Shirt,2018-12-03,3393
Shirt,2018-12-10,3282
Shirt,2018-12-17,2512
Shirt,2018-12-24,2319
Shirt,2018-12-31,2582
Shirt,2019-01-07,2849
Shirt,2019-01-14,3055
Shirt,2019-01-21,2979
Shirt,2019-01-28,2912
Shirt,2019-02-04,3017
Shirt,2019-02-11,2993
Shirt,2019-02-18,2872
Shirt,2019-02-25,2808
Shirt,2019-03-04,2861
Shirt,2019-03-11,3116
Shirt,2019-03-18,2846
Shirt,2019-03-25,2712
Shirt,2019-04-01,2755
Shirt,2019-04-08,3192
Shirt,2019-04-15,2536
Shirt,2019-04-22,2593
Shirt,2019-04-29,2349
Shirt,2019-05-06,2607
Shirt,2019-05-13,2514
Shirt,2019-05-20,2551
Shirt,2019-05-27,2564
Shirt,2019-06-03,2305
Shirt,2019-06-10,2543
Shirt,2019-06-17,2686
Shirt,2019-06-24,2439
Shirt,2019-07-01,2373
Shirt,2019-07-08,2284
Shirt,2019-07-15,2446
Shirt,2019-07-22,2404
Shirt,2019-07-29,2409
Shirt,2019-08-05,2446
Shirt,2019-08-12,2449
Shirt,2019-08-19,2737
Shirt,2019-08-26,2903
Shirt,2019-09-02,3099
Shirt,2019-09-09,2871
Shirt,2019-09-16,2923
Shirt,2019-09-23,2889
Shirt,2019-09-30,2951
Shirt,2019-10-07,3086
Shirt,2019-10-14,3173
Shirt,2019-10-21,3006
Shirt,2019-10-28,2822
Shirt,2019-11-04,2824
Shirt,2019-11-11,3893
Shirt,2019-11-18,2974
Shirt,2019-11-25,2901
Shirt,2019-12-02,2904
Shirt,2019-12-09,2790
Shirt,2019-12-16,3772
Shirt,2019-12-23,2367
Shirt,2019-12-30,2742
Shirt,2020-01-06,2846
Shirt,2020-01-13,2907
Shirt,2020-01-20,2797
Shirt,2020-01-27,2806
